"name","X2D_1.MaxLFQ.Intensity","X2D_2.MaxLFQ.Intensity","X2D_3.MaxLFQ.Intensity","X3D_1.MaxLFQ.Intensity","X3D_2.MaxLFQ.Intensity","X3D_3.MaxLFQ.Intensity","Protein","Protein.ID","Entry.Name","Gene","Protein.Length","Organism","Protein.Existence","Description","Protein.Probability","Top.Peptide.Probability","Combined.Total.Peptides","Combined.Spectral.Count","Combined.Unique.Spectral.Count","Combined.Total.Spectral.Count","X2D_1.Spectral.Count","X2D_2.Spectral.Count","X2D_3.Spectral.Count","X3D_1.Spectral.Count","X3D_2.Spectral.Count","X3D_3.Spectral.Count","X2D_1.Unique.Spectral.Count","X2D_2.Unique.Spectral.Count","X2D_3.Unique.Spectral.Count","X3D_1.Unique.Spectral.Count","X3D_2.Unique.Spectral.Count","X3D_3.Unique.Spectral.Count","X2D_1.Total.Spectral.Count","X2D_2.Total.Spectral.Count","X2D_3.Total.Spectral.Count","X3D_1.Total.Spectral.Count","X3D_2.Total.Spectral.Count","X3D_3.Total.Spectral.Count","X2D_1.Intensity","X2D_2.Intensity","X2D_3.Intensity","X3D_1.Intensity","X3D_2.Intensity","X3D_3.Intensity","Indistinguishable.Proteins","imputed","num_NAs","X2D_vs_X3D_CI.L","X2D_vs_X3D_CI.R","X2D_vs_X3D_diff","X2D_vs_X3D_p.adj","X2D_vs_X3D_p.val","significant","X2D_vs_X3D_significant"
"O00425",25.4485695573261,25.4968845506475,25.4412973433409,25.5899517939837,25.6488582845893,25.6051262370164,"sp|O00425|IF2B3_HUMAN","O00425","IF2B3_HUMAN","IGF2BP3",579,"Homo sapiens","1:Experimental evidence at protein level","Insulin-like growth factor 2 mRNA-binding protein 3",1,0.999,29,447,364,447,65,66,68,79,95,74,52,54,55,65,78,60,65,66,68,79,95,74,435110080,418717340,404954750,434215740,477653100,459458100,"",FALSE,0,-0.30299829633871,-0.00179161317783322,-0.152394954758272,0.104086543700227,0.0479569953253501,FALSE,FALSE
"O00429",22.7895762291895,22.7795047611853,22.8262183398055,22.7711032447356,22.8096462690174,22.9385165124489,"sp|O00429|DNM1L_HUMAN","O00429","DNM1L_HUMAN","DNM1L",736,"Homo sapiens","1:Experimental evidence at protein level","Dynamin-1-like protein",1,0.999,21,149,149,149,20,22,24,31,28,24,20,22,24,31,28,24,20,22,24,31,28,24,73039550,69426750,71227816,65629524,58970430,71234040,"",FALSE,0,-0.212339276107662,0.129694812093304,-0.0413222320071789,0.691225871321102,0.587391232526684,FALSE,FALSE
"O00442",22.109644172567,21.9637791801237,22.0239323134726,21.7503048305491,22.5390063635498,21.8757770939045,"sp|O00442|RTCA_HUMAN","O00442","RTCA_HUMAN","RTCA",366,"Homo sapiens","1:Experimental evidence at protein level","RNA 3'-terminal phosphate cyclase",1,0.999,3,16,16,16,1,1,2,4,4,4,1,1,2,4,4,4,1,1,2,4,4,4,6674910,5659724,5449029,4636462,9474458,5568453.5,"",FALSE,0,-0.48007630144117,0.434921220214502,-0.0225775406133337,0.941115591388554,0.910839789920765,FALSE,FALSE
"O00443",22.2817778144182,22.4369577704993,22.2110911235626,22.3229682836379,22.4880933846574,22.486171295364,"sp|O00443|P3C2A_HUMAN","O00443","P3C2A_HUMAN","PIK3C2A",1686,"Homo sapiens","1:Experimental evidence at protein level","Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha",1,0.999,9,44,44,44,8,7,6,7,8,8,8,7,6,7,8,8,8,7,6,7,8,8,19478952,19078070,16737803,12395534,21613070,13694568,"",FALSE,0,-0.331169972243664,0.0862324687907972,-0.122468751726434,0.317464943660164,0.209104499422834,FALSE,FALSE
"O00461",24.7267747640517,24.8388520053928,24.6863923777673,24.6037423512413,24.5206069318338,24.4568099735682,"sp|O00461|GOLI4_HUMAN","O00461","GOLI4_HUMAN","GOLIM4",696,"Homo sapiens","1:Experimental evidence at protein level","Golgi integral membrane protein 4",1,0.999,18,238,238,238,40,42,34,48,44,30,40,42,34,48,44,30,40,42,34,48,44,30,179647200,202642290,182707780,175026510,172778880,162594600,"",FALSE,0,0.0428222425588231,0.404417684486771,0.223619963522797,0.057145909532689,0.02199837084519,FALSE,FALSE
"O00468",22.9743816781736,23.2667712453256,23.0745548868163,22.9391037100637,22.9498250191027,23.0566272972871,"sp|O00468|AGRIN_HUMAN","O00468","AGRIN_HUMAN","AGRN",2068,"Homo sapiens","1:Experimental evidence at protein level","Agrin",1,0.999,25,176,176,176,23,34,28,26,31,34,23,34,28,26,31,34,23,34,28,26,31,34,101490590,115711100,92974780,91192330,100315440,89882060,"",FALSE,0,-0.0947899761392784,0.341557832047283,0.123383927954002,0.334499375010483,0.224318709726281,FALSE,FALSE
"O00469",25.0786020908961,25.3430672191691,24.8097102417339,25.2983919499742,25.6967932620593,25.181725070228,"sp|O00469|PLOD2_HUMAN","O00469","PLOD2_HUMAN","PLOD2",737,"Homo sapiens","1:Experimental evidence at protein level","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",1,0.999,24,245,245,245,29,36,36,41,56,47,29,36,36,41,56,47,29,36,36,41,56,47,2355169500,154862500,128749250,183407330,225318100,155030240,"",FALSE,0,-0.724564835096907,0.0942110147885917,-0.315176910154157,0.196180966064294,0.112049924728652,FALSE,FALSE
"O00471",22.489612923534,22.1509646497194,22.4940060266246,22.3936063563642,21.9407980206056,22.2680920530865,"sp|O00471|EXOC5_HUMAN","O00471","EXOC5_HUMAN","EXOC5",708,"Homo sapiens","1:Experimental evidence at protein level","Exocyst complex component 5",1,0.999,8,16,16,16,1,1,3,5,3,3,1,1,3,5,3,3,1,1,3,5,3,3,11698296,6394652,8906842,12182334,7822099.5,6652378.5,"",FALSE,0,-0.163163302868906,0.517888082750122,0.177362389940608,0.373425378197323,0.259402361953866,FALSE,FALSE
"O00483",24.8731638672545,24.7407299537704,24.5741818903389,25.1896310206541,24.6622446057505,24.7179134831028,"sp|O00483|CXFA4_HUMAN","O00483","CXFA4_HUMAN","COXFA4",81,"Homo sapiens","1:Experimental evidence at protein level","Cytochrome c oxidase subunit FA4",1,0.999,5,51,51,51,8,6,8,9,10,10,8,6,8,9,10,10,8,6,8,9,10,10,50446676,41129944,35968864,53927440,38256484,50086064,"",FALSE,0,-0.486719938347575,0.232244339585092,-0.127237799381241,0.549693063842968,0.432201416609356,FALSE,FALSE
"O00487",24.9730043186267,25.0392671500237,25.1089262320604,25.0735893381156,24.9461932711569,25.1134582636777,"sp|O00487|PSDE_HUMAN","O00487","PSDE_HUMAN","PSMD14",310,"Homo sapiens","1:Experimental evidence at protein level","Ubiquitin C-terminal hydrolase PSMD14",1,0.999,12,190,190,190,31,27,30,31,32,39,31,27,30,31,32,39,31,27,30,31,32,39,165730030,170086830,169142530,168429760,155894340,172684690,"",FALSE,0,-0.186452428965237,0.178423647472248,-0.00401439074649446,0.974317225281763,0.960164091059815,FALSE,FALSE
"O00499",23.4091408638312,23.1312883358467,23.3232800703617,23.1805731460213,22.7837243559261,23.2245540480376,"sp|O00499|BIN1_HUMAN","O00499","BIN1_HUMAN","BIN1",593,"Homo sapiens","1:Experimental evidence at protein level","Myc box-dependent-interacting protein 1",1,0.999,9,61,61,61,8,9,13,8,12,11,8,9,13,8,12,11,8,9,13,8,12,11,30222116,30580586,40882716,39956744,31424750,44906484,"",FALSE,0,-0.0936446159717315,0.543549762674756,0.224952573351512,0.233690747970659,0.139717505534257,FALSE,FALSE
"O00505",23.3718581179421,23.2940947059532,23.3112040857818,23.1968567773053,23.1390708724049,23.0925774714897,"sp|O00505|IMA4_HUMAN","O00505","IMA4_HUMAN","KPNA3",521,"Homo sapiens","1:Experimental evidence at protein level","Importin subunit alpha-4",1,0.999,11,44,44,124,7,5,8,7,8,9,7,5,8,7,8,9,19,16,23,22,22,22,30000484,27788060,32891524,24763500,28701892,27460312,"",FALSE,0,0.0238852156355074,0.341882643349303,0.182883929492405,0.0718524567115832,0.0296185699421793,FALSE,FALSE
"O00515",25.64360768784,25.2942290748016,25.5717647929758,25.5003660968623,25.3843401791731,25.4847044789274,"sp|O00515|LAD1_HUMAN","O00515","LAD1_HUMAN","LAD1",517,"Homo sapiens","1:Experimental evidence at protein level","Ladinin-1",1,0.999,31,549,549,549,100,91,90,94,99,75,100,91,90,94,99,75,100,91,90,94,99,75,694076300,603298700,712595900,641720060,603583200,596271100,"",FALSE,0,-0.197251517641222,0.290712051410922,0.0467302668848504,0.755973910340149,0.665860409879063,FALSE,FALSE
"O00541",24.9667714849666,25.5371810684783,25.0418290696272,24.6470187426417,24.6171245084246,24.5593044972054,"sp|O00541|PESC_HUMAN","O00541","PESC_HUMAN","PES1",588,"Homo sapiens","1:Experimental evidence at protein level","Pescadillo homolog",1,0.999,23,209,209,209,37,40,45,31,31,25,37,40,45,31,31,25,37,40,45,31,31,25,188881040,246592460,178966080,135080620,138062240,104056340,"",FALSE,0,0.226669460228223,0.921553122971978,0.574111291600101,0.0217777897680647,0.00567210130815996,FALSE,FALSE
"O00560",22.8811565402519,23.034516554181,22.8149276045899,23.3776570927127,23.2528921926435,23.1897886729578,"sp|O00560|SDCB1_HUMAN","O00560","SDCB1_HUMAN","SDCBP",298,"Homo sapiens","1:Experimental evidence at protein level","Syntenin-1",1,0.999,9,59,59,59,6,5,10,16,11,11,6,5,10,16,11,11,6,5,10,16,11,11,31720228,35707240,39993424,55714212,44396336,42828292,"",FALSE,0,-0.570710147574342,-0.15578135861988,-0.363245753097111,0.0181319544538421,0.0041968455101723,FALSE,FALSE
"O00566",24.0385715817478,24.5685765043371,24.0607904147026,23.3091510197704,23.3799630350455,23.4877609292162,"sp|O00566|MPP10_HUMAN","O00566","MPP10_HUMAN","MPHOSPH10",681,"Homo sapiens","1:Experimental evidence at protein level","U3 small nucleolar ribonucleoprotein protein MPP10",1,0.999,13,117,117,117,19,25,21,16,18,18,19,25,21,16,18,18,19,25,21,16,18,18,85912520,118214200,88616930,45379980,45726544,59732016,"",FALSE,0,0.483040554005852,1.17766845716438,0.830354505585117,0.00670255042350115,0.000717104747551645,FALSE,FALSE
"O00567",25.3377194806385,25.9286525525472,25.353106432677,25.033533402298,25.1373844912104,24.9701457475125,"sp|O00567|NOP56_HUMAN","O00567","NOP56_HUMAN","NOP56",594,"Homo sapiens","1:Experimental evidence at protein level","Nucleolar protein 56",1,0.999,30,496,496,496,81,94,83,76,87,75,81,94,83,76,87,75,81,94,83,76,87,75,414828000,589811650,407306750,328998880,331641500,305030240,"",FALSE,0,0.113765008163342,0.871844875064574,0.492804941613958,0.0489926984608226,0.0177511712798346,FALSE,FALSE
"O00571",26.466480916646,26.5702365991605,26.6671268135459,26.389021421282,26.3218047780565,26.4768467686472,"sp|O00571|DDX3X_HUMAN","O00571","DDX3X_HUMAN","DDX3X",662,"Homo sapiens","1:Experimental evidence at protein level","ATP-dependent RNA helicase DDX3X",1,0.999,38,480,92,513,79,76,79,92,78,76,15,10,15,18,18,16,86,82,85,96,82,82,554605760,668331200,667415040,512519300,490436830,520102620,"",FALSE,0,-0.0208631178665494,0.364977358777703,0.172057120455577,0.142494831493647,0.0731121245559005,FALSE,FALSE
"O00625",23.6413991219654,23.6844581055798,23.8631963188626,24.6730227197273,24.6897788830343,24.7146435976633,"sp|O00625|PIR_HUMAN","O00625","PIR_HUMAN","PIR",290,"Homo sapiens","1:Experimental evidence at protein level","Pirin",1,0.999,15,153,153,153,15,19,16,33,40,30,15,19,16,33,40,30,15,19,16,33,40,30,54356440,70774060,61625904,145129010,158901260,202882400,"",FALSE,0,-1.15078854256414,-0.774805893447259,-0.962797218005697,0.00065142146311447,4.85378441816891e-06,FALSE,FALSE
"O00629",25.3287450410519,25.2013292402598,25.4463657392363,25.0883140054032,25.0838586043094,25.2669485615893,"sp|O00629|IMA3_HUMAN","O00629","IMA3_HUMAN","KPNA4",521,"Homo sapiens","1:Experimental evidence at protein level","Importin subunit alpha-3",1,0.999,17,206,126,206,35,36,30,34,36,35,23,25,15,19,22,22,35,36,30,34,36,35,225516420,213595250,220347360,188996740,175012080,189594460,"",FALSE,0,-0.0381930010686613,0.396405567232767,0.179106283082053,0.17007138083519,0.0926861205805738,FALSE,FALSE
"O00712",22.4795606028203,22.8331871695804,22.2615601054387,21.9738741838064,22.0288264018169,21.8806948956581,"sp|O00712|NFIB_HUMAN","O00712","NFIB_HUMAN","NFIB",420,"Homo sapiens","1:Experimental evidence at protein level","Nuclear factor 1 B-type",1,0.999,5,26,26,27,5,6,3,5,3,4,5,6,3,5,3,4,5,6,3,6,3,4,15532658,18831424,9329422,13657834,8046472,7138737.5,"",FALSE,0,0.229992198256859,0.897282732781769,0.563637465519314,0.0203246698381681,0.00506143092168774,FALSE,FALSE
"O00743",23.1017378464453,23.2734087592076,23.000137923493,23.0793745886492,22.935061250563,22.9809512871762,"sp|O00743|PPP6_HUMAN","O00743","PPP6_HUMAN","PPP6C",305,"Homo sapiens","1:Experimental evidence at protein level","Serine/threonine-protein phosphatase 6 catalytic subunit",1,0.999,9,71,71,71,12,12,13,15,9,10,12,12,13,15,9,10,12,12,13,15,9,10,40958796,41077350,37012296,34938936,33226104,31496918,"",FALSE,0,-0.087329321594099,0.340594256765749,0.126632467585825,0.313710458855236,0.205642558768504,FALSE,FALSE
"O00754",22.6804047040425,22.6591562401471,22.7162308421838,22.7405355234794,22.6040268383126,22.7313635758673,"sp|O00754|MA2B1_HUMAN","O00754","MA2B1_HUMAN","MAN2B1",1011,"Homo sapiens","1:Experimental evidence at protein level","Lysosomal alpha-mannosidase",1,0.999,8,51,51,51,7,9,8,9,12,6,7,9,8,9,12,6,7,9,8,9,12,6,24570240,26057512,21448362,27400906,26625250,23529460,"",FALSE,0,-0.172780311050561,0.159357543526711,-0.00671138376192459,0.951836193941885,0.92692445058899,FALSE,FALSE
"O00762",23.4502418026097,23.5454435286676,23.6545748474967,23.3324291565445,23.2736970139457,23.2015980883348,"sp|O00762|UBE2C_HUMAN","O00762","UBE2C_HUMAN","UBE2C",179,"Homo sapiens","1:Experimental evidence at protein level","Ubiquitin-conjugating enzyme E2 C",1,0.999,9,64,64,64,14,11,12,7,8,12,14,11,12,7,8,12,14,11,12,7,8,12,50230650,52354412,58188600,34796240,45699020,40162200,"",FALSE,0,0.0915652250642671,0.470125388235074,0.28084530664967,0.0315241766693871,0.00967726906481185,FALSE,FALSE
"O00764",26.1372457143572,26.2454510113418,26.0653495679099,25.8462854861749,26.0430845391507,25.8719599304093,"sp|O00764|PDXK_HUMAN","O00764","PDXK_HUMAN","PDXK",312,"Homo sapiens","1:Experimental evidence at protein level","Pyridoxal kinase",1,0.999,18,270,270,270,47,47,42,43,49,42,47,47,42,43,49,42,47,47,42,43,49,42,427462620,429378720,400589220,348034620,399489950,347852200,"",FALSE,0,0.0268243759227751,0.430986515993151,0.228905445957963,0.0752382405883097,0.0314655019254272,FALSE,FALSE
"O00767",25.7004132061104,26.2800979188728,25.5058201534996,24.5409404715848,24.7698038517347,25.0274575542725,"sp|O00767|SCD_HUMAN","O00767","SCD_HUMAN","SCD",359,"Homo sapiens","1:Experimental evidence at protein level","Stearoyl-CoA desaturase",1,0.999,5,51,51,51,11,14,9,4,7,6,11,14,9,4,7,6,11,14,9,4,7,6,115914020,192753600,97878030,50283750,40692136,48297640,"",FALSE,0,0.552895188827602,1.54585774509958,1.04937646696359,0.00993241521237582,0.00148211615265904,TRUE,TRUE
"O14497",22.5169850868623,22.4923878097641,22.4263346339603,22.330841126848,22.2392261588159,22.5443147769056,"sp|O14497|ARI1A_HUMAN","O14497","ARI1A_HUMAN","ARID1A",2285,"Homo sapiens","1:Experimental evidence at protein level","AT-rich interactive domain-containing protein 1A",1,0.999,12,51,51,51,5,9,9,9,11,8,5,9,9,9,11,8,5,9,9,9,11,8,19082710,22338012,24180034,18462732,24284500,36704444,"",FALSE,0,-0.112006103631534,0.326223082309637,0.107108489339051,0.402533403825081,0.287308804329208,FALSE,FALSE
"O14530",22.2098940201372,22.3160511197233,22.6037620430844,22.5230105490913,22.7629451368373,22.6482640924262,"sp|O14530|TXND9_HUMAN","O14530","TXND9_HUMAN","TXNDC9",226,"Homo sapiens","1:Experimental evidence at protein level","Thioredoxin domain-containing protein 9",1,0.999,5,26,26,26,4,4,3,4,6,5,4,4,3,4,6,5,4,4,3,4,6,5,13378771,16819700,21048656,17321024,20286944,21530636,"",FALSE,0,-0.547087020316522,0.0107452900432502,-0.268170865136636,0.118356433364367,0.0572421790589934,FALSE,FALSE
"O14548",24.471333867418,24.8895513090867,24.4047842632085,24.1590228640822,24.1093409687932,23.9903400569325,"sp|O14548|CO72L_HUMAN","O14548","CO72L_HUMAN","COX7A2L",114,"Homo sapiens","1:Experimental evidence at protein level","Cytochrome c oxidase subunit 7A2-like, mitochondrial",1,0.999,4,38,38,38,7,8,7,7,5,4,7,8,7,7,5,4,7,8,7,7,5,4,45537216,57201936,44997704,36250604,34227216,29346992,"",FALSE,0,0.187956666424076,0.816687033512788,0.502321849968432,0.0243002081476574,0.00672407615621468,FALSE,FALSE
"O14561",25.5008320956218,25.684351301256,25.4780913060528,25.3254287132619,25.5343596451222,25.3936775736633,"sp|O14561|ACPM_HUMAN","O14561","ACPM_HUMAN","NDUFAB1",156,"Homo sapiens","1:Experimental evidence at protein level","Acyl carrier protein, mitochondrial",1,0.999,2,37,37,37,9,10,6,4,4,4,9,10,6,4,4,4,9,10,6,4,4,4,110251150,122045850,101139960,108192340,117260270,108951160,"",FALSE,0,-0.0764645147300311,0.349670361985485,0.136602923627727,0.2763605058643,0.174345204626497,FALSE,FALSE
"O14562",22.2359471633135,22.2809985346002,22.5284880923665,22.6238435443435,22.7729668096587,22.6120269487879,"sp|O14562|UBFD1_HUMAN","O14562","UBFD1_HUMAN","UBFD1",309,"Homo sapiens","1:Experimental evidence at protein level","Ubiquitin domain-containing protein UBFD1",1,0.999,9,51,51,51,6,7,6,12,11,9,6,7,6,12,11,9,6,7,6,12,11,9,14480064,15108568,16544040,22928886,29344338,22144660,"",FALSE,0,-0.554115588775337,-0.0881534195646572,-0.321134504169997,0.0405908577741236,0.0136667691796736,FALSE,FALSE
"O14578",22.1830733243836,22.6459664275432,23.0409570461955,22.3487711007196,22.1270958633372,22.5083076393754,"sp|O14578|CTRO_HUMAN","O14578","CTRO_HUMAN","CIT",2027,"Homo sapiens","1:Experimental evidence at protein level","Citron Rho-interacting kinase",1,0.999,7,16,16,16,4,4,2,2,3,1,4,4,2,2,3,1,4,4,2,2,3,1,10037281,9573108,13270613,12301207,6513215.5,6372191.5,"",FALSE,0,-0.200744614215109,0.791292744008492,0.295274064896692,0.311625109051003,0.203303949280003,FALSE,FALSE
"O14579",26.0258473787998,25.8219084908376,25.8184583781811,26.0325148994653,25.9780223044088,25.83130564895,"sp|O14579|COPE_HUMAN","O14579","COPE_HUMAN","COPE",308,"Homo sapiens","1:Experimental evidence at protein level","Coatomer subunit epsilon",1,0.999,19,281,281,281,47,37,46,53,49,49,47,37,46,53,49,49,47,37,46,53,49,49,282369280,295117150,254347730,308398800,327088800,250229150,"",FALSE,0,-0.273496094879947,0.156410358209579,-0.0585428683351843,0.649626673610925,0.541945916371164,FALSE,FALSE
"O14617",23.8390497795519,23.7350086872414,23.816493770121,23.7448376347432,23.7980084608727,23.7980860077914,"sp|O14617|AP3D1_HUMAN","O14617","AP3D1_HUMAN","AP3D1",1153,"Homo sapiens","1:Experimental evidence at protein level","AP-3 complex subunit delta-1",1,0.999,19,131,131,131,21,17,20,25,24,24,21,17,20,25,24,24,21,17,20,25,24,24,95128710,76230220,88016650,81898500,103990770,90529470,"",FALSE,0,-0.140978676853946,0.174058765858531,0.0165400445022925,0.868063680849761,0.811975596781769,FALSE,FALSE
"O14618",22.6063535874142,22.2113221360736,22.3930687094155,22.7893160279467,22.6710791758138,22.8899288120484,"sp|O14618|CCS_HUMAN","O14618","CCS_HUMAN","CCS",274,"Homo sapiens","1:Experimental evidence at protein level","Copper chaperone for superoxide dismutase",1,0.999,8,46,46,46,7,1,7,10,10,11,7,1,7,10,10,11,7,1,7,10,10,11,21732060,16723736,20280486,33779760,29175404,39268372,"",FALSE,0,-0.649796639835679,-0.109923082101459,-0.379859860968569,0.0377565589888794,0.0124242548254028,FALSE,FALSE
"O14639",23.729609645869,23.810882735814,23.694918418923,23.8943858401055,23.940618105759,23.9063041761199,"sp|O14639|ABLM1_HUMAN","O14639","ABLM1_HUMAN","ABLIM1",778,"Homo sapiens","1:Experimental evidence at protein level","Actin-binding LIM protein 1",1,0.999,15,97,97,97,14,14,14,17,19,19,14,14,14,17,19,19,14,14,14,17,19,19,59398456,76569850,45232700,78024130,72627930,72489630,"",FALSE,0,-0.326731127871285,-0.0105337530476591,-0.168632440459472,0.0904999733339725,0.0395999065433549,FALSE,FALSE
"O14646",22.802384818781,22.9681335305844,22.7882058395389,22.2172109214365,22.335235500233,22.2055870022639,"sp|O14646|CHD1_HUMAN","O14646","CHD1_HUMAN","CHD1",1710,"Homo sapiens","1:Experimental evidence at protein level","ATP-dependent chromatin remodeler CHD1",1,0.999,10,61,38,61,11,16,13,5,7,9,7,12,10,1,3,5,11,16,13,5,7,9,36791052,54259916,42419010,18111614,22335244,17630700,"",FALSE,0,0.409862272851078,0.790598237129516,0.600230254990297,0.00305148669795511,0.000126784237822217,FALSE,FALSE
"O14647",23.0438957213658,22.8786806360545,22.2784622197752,23.6625708108426,22.8495356743345,22.8374013779564,"sp|O14647|CHD2_HUMAN","O14647","CHD2_HUMAN","CHD2",1828,"Homo sapiens","1:Experimental evidence at protein level","ATP-dependent chromatin remodeler CHD2",1,0.999,9,12,12,35,1,2,1,2,5,1,1,2,1,2,5,1,5,6,4,6,9,5,6026251,10781370,3925373,316823170,13117060,9506883,"",FALSE,0,-1.02630392111614,0.260657730490836,-0.382823095312652,0.31187089025202,0.203549321500365,FALSE,FALSE
"O14653",23.8197235170006,23.6129049334312,23.5228818810748,23.3408243949881,23.2823845885043,23.2928362491495,"sp|O14653|GOSR2_HUMAN","O14653","GOSR2_HUMAN","GOSR2",212,"Homo sapiens","1:Experimental evidence at protein level","Golgi SNAP receptor complex member 2",1,0.999,7,19,19,19,5,5,1,5,1,2,5,5,1,5,1,2,5,5,1,5,1,2,74986490,28309196,50860770,3004551,8672352,18425264,"",FALSE,0,0.13342920651333,0.559547526063146,0.346488366288238,0.02301296387917,0.00615249508703425,FALSE,FALSE
"O14672",24.7816246550486,25.2664372798322,24.8681572320889,24.3302980351505,24.3550114729013,24.3419824039091,"sp|O14672|ADA10_HUMAN","O14672","ADA10_HUMAN","ADAM10",748,"Homo sapiens","1:Experimental evidence at protein level","Disintegrin and metalloproteinase domain-containing protein 10",1,0.999,35,428,428,428,83,99,77,56,57,56,83,99,77,56,57,56,83,99,77,56,57,56,292149820,395410700,318853100,191002370,230703540,241201400,"",FALSE,0,0.331168828216592,0.928116008455872,0.629642418336232,0.00995885453249371,0.00149871529496634,FALSE,FALSE
"O14732",21.121634184382,21.0021055941473,21.2508603574701,21.5695581367479,21.3879234444519,21.6183073036103,"sp|O14732|IMPA2_HUMAN","O14732","IMPA2_HUMAN","IMPA2",288,"Homo sapiens","1:Experimental evidence at protein level","Inositol monophosphatase 2",1,0.999,3,17,17,17,1,1,3,4,4,4,1,1,3,4,4,4,1,1,3,4,4,4,4461777,3958203.8,4427659,5652751,3688766,7740978.5,"",FALSE,0,-0.627534067804745,-0.17325843140236,-0.400396249603553,0.0178718984005345,0.00404894971942316,FALSE,FALSE
"O14737",25.2374849699952,25.1444159931348,25.2550284257023,25.3055097439707,25.1410063381657,25.2588476390161,"sp|O14737|PDCD5_HUMAN","O14737","PDCD5_HUMAN","PDCD5",125,"Homo sapiens","1:Experimental evidence at protein level","Programmed cell death protein 5",1,0.999,7,136,136,136,23,18,24,25,24,22,23,18,24,25,24,22,23,18,24,25,24,22,151947500,142703920,155130080,162652510,147003460,153921760,"",FALSE,0,-0.20092290391598,0.155300015702465,-0.0228114441067575,0.837686773558275,0.77193061333336,FALSE,FALSE
